payment_id, order_id, payment_date              , payment_method, payment_status, payment_amount
      1124,     1124, 2026-03-31 14:04:49.364372, cash          , succeeded     ,        2317.9
      1125,     1125, 2026-03-31 14:06:47.400746, cash          , succeeded     ,        1979.55
      1126,     1126, 2026-03-31 14:03:30.194968, debit_card    , succeeded     ,         208.57
      1127,     1127, 2026-03-31 14:05:44.270330, debit_card    , succeeded     ,        1029.92
      1128,     1128, 2026-03-31 14:00:46.284548, credit_card   , succeeded     ,        1367.0
      1129,     1129, 2026-03-31 13:55:36.710554, debit_card    , succeeded     ,        1770.95
      1130,     1130, 2026-03-31 13:49:49.820868, debit_card    , succeeded     ,        2351.28
      1131,     1131, 2026-03-31 13:55:12.511573, paypal        , succeeded     ,         808.8
      1132,     1132, 2026-03-31 13:54:44.675674, credit_card   , succeeded     ,        2470.71
      1133,     1133, 2026-03-31 13:50:36.191552, cash          , succeeded     ,        1655.2
      1134,     1134, 2026-03-31 13:57:01.472800, cash          , succeeded     ,        1085.97
      1135,     1135, 2026-03-31 14:01:22.172931, cash          , succeeded     ,        2284.33
      1136,     1136, 2026-03-31 14:01:51.237802, cash          , succeeded     ,        2154.94
      1137,     1137, 2026-03-31 14:04:47.008195, debit_card    , succeeded     ,         623.28
      1138,     1138, 2026-03-31 13:51:17.972070, credit_card   , succeeded     ,         915.85
      1139,     1139, 2026-03-31 13:59:38.061911, debit_card    , succeeded     ,        1345.15
      1140,     1140, 2026-03-31 14:04:26.525704, paypal        , cancelled     ,           0.0
      1141,     1141, 2026-03-31 13:53:49.824933, cash          , succeeded     ,         748.18
      1142,     1142, 2026-03-31 14:01:23.205791, debit_card    , succeeded     ,         751.75
      1143,     1143, 2026-03-31 14:03:28.255899, credit_card   , succeeded     ,        3798.21
      1144,     1144, 2026-03-31 13:55:25.904287, debit_card    , succeeded     ,         460.31
      1145,     1145, 2026-03-31 13:59:55.819831, debit_card    , succeeded     ,        2961.73
      1146,     1146, 2026-03-31 14:00:39.586194, paypal        , cancelled     ,           0.0
      1147,     1147, 2026-03-31 13:57:21.215382, paypal        , succeeded     ,        1424.55
      1148,     1148, 2026-03-31 13:56:14.176720, debit_card    , succeeded     ,         146.48
      1149,     1149, 2026-03-31 13:52:10.969730, paypal        , succeeded     ,        1200.72
      1150,     1150, 2026-03-31 14:06:33.075918, cash          , succeeded     ,        2916.74
      1151,     1151, 2026-03-31 14:06:02.150914, cash          , failed        ,           0.0
      1152,     1152, 2026-03-31 14:03:25.628572, debit_card    , succeeded     ,         738.87
      1153,     1153, 2026-03-31 13:49:05.960728, credit_card   , succeeded     ,        1085.85
      1154,     1154, 2026-03-31 13:55:17.022061, debit_card    , succeeded     ,        1406.91
      1155,     1155, 2026-03-31 13:49:37.414626, paypal        , succeeded     ,         841.54
      1156,     1156, 2026-03-31 14:03:20.162437, credit_card   , succeeded     ,         453.5
      1157,     1157, 2026-03-31 13:54:39.567215, paypal        , cancelled     ,           0.0
      1158,     1158, 2026-03-31 13:56:47.850652, credit_card   , succeeded     ,         159.28
      1159,     1159, 2026-03-31 13:59:43.304058, paypal        , succeeded     ,        1009.75
      1160,     1160, 2026-03-31 13:56:00.178406, cash          , succeeded     ,          55.32
      1161,     1161, 2026-03-31 13:59:49.599733, paypal        , succeeded     ,        1338.48
      1162,     1162, 2026-03-31 13:50:15.878770, debit_card    , succeeded     ,        1425.24
      1163,     1163, 2026-03-31 13:56:30.149583, cash          , succeeded     ,        1455.07
      1164,     1164, 2026-03-31 14:05:34.002147, cash          , succeeded     ,        1058.84
      1165,     1165, 2026-03-31 14:05:33.312065, debit_card    , succeeded     ,        2614.55
      1166,     1166, 2026-03-31 14:06:33.821181, cash          , succeeded     ,         771.52
      1167,     1167, 2026-03-31 14:04:13.668000, debit_card    , succeeded     ,         442.04
      1168,     1168, 2026-03-31 14:05:05.618983, cash          , failed        ,           0.0
      1169,     1169, 2026-03-31 14:02:01.019962, paypal        , succeeded     ,        2116.09
      1170,     1170, 2026-03-31 13:54:05.372011, paypal        , succeeded     ,        2604.88
      1171,     1171, 2026-03-31 13:52:18.683112, cash          , succeeded     ,         876.8
      1172,     1172, 2026-03-31 13:51:22.614361, paypal        , succeeded     ,         884.55
      1173,     1173, 2026-03-31 13:58:09.658783, cash          , cancelled     ,           0.0
      1174,     1174, 2026-03-31 13:59:05.644035, cash          , succeeded     ,        1962.87
      1175,     1175, 2026-03-31 14:04:13.346819, paypal        , succeeded     ,        1330.92
      1176,     1176, 2026-03-31 13:57:53.007545, paypal        , succeeded     ,         821.85
      1177,     1177, 2026-03-31 13:51:06.090263, cash          , failed        ,           0.0
      1178,     1178, 2026-03-31 14:03:08.566421, credit_card   , succeeded     ,         797.1
      1179,     1179, 2026-03-31 13:54:13.456169, paypal        , succeeded     ,         674.71
      1180,     1180, 2026-03-31 14:00:54.907133, credit_card   , succeeded     ,        1516.41
      1181,     1181, 2026-03-31 13:58:40.646393, cash          , succeeded     ,        2648.12
      1182,     1182, 2026-03-31 14:04:32.768639, paypal        , succeeded     ,         813.99
      1183,     1183, 2026-03-31 13:51:49.497080, credit_card   , succeeded     ,         605.5
      1184,     1184, 2026-03-31 13:56:49.989636, cash          , succeeded     ,        1281.24
      1185,     1185, 2026-03-31 13:50:52.932933, cash          , succeeded     ,        1333.92
      1186,     1186, 2026-03-31 14:00:43.653479, cash          , succeeded     ,        1591.7
      1187,     1187, 2026-03-31 13:53:08.173743, paypal        , succeeded     ,        1851.33
      1188,     1188, 2026-03-31 13:52:36.572087, paypal        , succeeded     ,         917.07
      1189,     1189, 2026-03-31 14:02:21.512722, credit_card   , succeeded     ,         870.39
      1190,     1190, 2026-03-31 14:00:40.524711, credit_card   , succeeded     ,          29.47
      1191,     1191, 2026-03-31 13:50:24.586361, paypal        , succeeded     ,         794.72
      1192,     1192, 2026-03-31 13:56:37.684880, credit_card   , succeeded     ,         494.6
      1193,     1193, 2026-03-31 14:01:41.026369, paypal        , succeeded     ,         312.27
      1194,     1194, 2026-03-31 13:51:41.054100, debit_card    , succeeded     ,         917.3
      1195,     1195, 2026-03-31 14:05:31.284748, paypal        , succeeded     ,        1393.6
      1196,     1196, 2026-03-31 14:05:02.860400, cash          , succeeded     ,         126.76
      1197,     1197, 2026-03-31 14:02:35.613530, cash          , succeeded     ,         484.4
      1198,     1198, 2026-03-31 13:52:46.006118, paypal        , failed        ,           0.0
      1199,     1199, 2026-03-31 13:53:26.238826, debit_card    , succeeded     ,        2702.31
      1200,     1200, 2026-03-31 13:57:22.406503, cash          , succeeded     ,        1397.42
      1201,     1201, 2026-03-31 14:04:57.311754, paypal        , succeeded     ,        1262.52
      1202,     1202, 2026-03-31 13:51:00.945959, cash          , failed        ,           0.0
      1203,     1203, 2026-03-31 13:51:14.616947, paypal        , succeeded     ,        2254.36
      1204,     1204, 2026-03-31 13:58:25.306767, credit_card   , succeeded     ,         987.11
      1205,     1205, 2026-03-31 14:01:51.447559, paypal        , failed        ,           0.0
      1206,     1206, 2026-03-31 13:50:25.677095, cash          , succeeded     ,         469.04
      1207,     1207, 2026-03-31 14:01:15.127312, cash          , succeeded     ,        1695.03
      1208,     1208, 2026-03-31 14:04:29.695856, credit_card   , succeeded     ,        2040.44
      1209,     1209, 2026-03-31 14:05:34.322351, debit_card    , failed        ,           0.0
      1210,     1210, 2026-03-31 14:02:35.644378, debit_card    , succeeded     ,        1096.29
      1211,     1211, 2026-03-31 13:59:36.733774, paypal        , succeeded     ,        2617.76
      1212,     1212, 2026-03-31 14:00:23.505464, credit_card   , succeeded     ,        1383.36
      1213,     1213, 2026-03-31 13:55:35.171148, paypal        , succeeded     ,         785.34
      1214,     1214, 2026-03-31 14:01:42.838153, cash          , pending       ,         833.93
      1215,     1215, 2026-03-31 14:02:02.882687, debit_card    , succeeded     ,        1983.16
      1216,     1216, 2026-03-31 13:55:40.182545, cash          , succeeded     ,        2905.74
      1217,     1217, 2026-03-31 14:00:21.470379, paypal        , succeeded     ,         330.53
      1218,     1218, 2026-03-31 13:58:54.851940, debit_card    , failed        ,           0.0
      1219,     1219, 2026-03-31 14:04:12.632293, credit_card   , succeeded     ,        2246.42
      1220,     1220, 2026-03-31 14:03:21.123281, debit_card    , pending       ,        1021.88
      1221,     1221, 2026-03-31 13:52:49.434902, debit_card    , cancelled     ,           0.0
      1222,     1222, 2026-03-31 13:50:52.945163, credit_card   , succeeded     ,        2359.9
      1223,     1223, 2026-03-31 13:50:22.694768, debit_card    , succeeded     ,        1004.67
      1224,     1224, 2026-03-31 13:50:24.270581, debit_card    , succeeded     ,         743.45
      1225,     1225, 2026-03-31 14:02:07.827716, debit_card    , pending       ,        3260.9
      1226,     1226, 2026-03-31 14:05:40.187503, paypal        , succeeded     ,         964.87
      1227,     1227, 2026-03-31 14:02:12.187172, paypal        , succeeded     ,        1377.14
      1228,     1228, 2026-03-31 13:50:53.394722, cash          , succeeded     ,        1463.61
      1229,     1229, 2026-03-31 13:55:25.155988, debit_card    , succeeded     ,        1554.71
      1230,     1230, 2026-03-31 14:04:09.596734, cash          , succeeded     ,        1199.17
      1231,     1231, 2026-03-31 14:05:58.394108, cash          , succeeded     ,        1737.49
      1232,     1232, 2026-03-31 13:59:11.070189, debit_card    , succeeded     ,         704.64
      1233,     1233, 2026-03-31 13:48:49.812771, paypal        , succeeded     ,        1466.49
      1234,     1234, 2026-03-31 13:49:54.835732, credit_card   , succeeded     ,        1150.53
      1235,     1235, 2026-03-31 13:58:26.451284, paypal        , succeeded     ,        1088.35
      1236,     1236, 2026-03-31 14:04:02.888084, paypal        , cancelled     ,           0.0
      1237,     1237, 2026-03-31 14:06:26.237458, cash          , succeeded     ,        1329.44
      1238,     1238, 2026-03-31 13:54:33.214428, credit_card   , succeeded     ,        2308.34
      1239,     1239, 2026-03-31 13:55:22.225750, paypal        , succeeded     ,        1458.38
      1240,     1240, 2026-03-31 14:01:01.646344, credit_card   , succeeded     ,        1706.27
      1241,     1241, 2026-03-31 14:03:08.290527, paypal        , pending       ,         951.27
      1242,     1242, 2026-03-31 13:58:09.331493, paypal        , succeeded     ,        1558.28
      1243,     1243, 2026-03-31 13:59:37.747050, debit_card    , cancelled     ,           0.0
      1244,     1244, 2026-03-31 13:52:47.912882, debit_card    , failed        ,           0.0
      1245,     1245, 2026-03-31 13:55:54.937375, debit_card    , succeeded     ,        1781.77
      1246,     1246, 2026-03-31 13:58:29.356379, paypal        , succeeded     ,         680.58
      1247,     1247, 2026-03-31 13:57:05.450992, paypal        , succeeded     ,         306.05
      1248,     1248, 2026-03-31 13:51:24.276850, credit_card   , succeeded     ,        3150.1
      1249,     1249, 2026-03-31 14:05:46.321101, cash          , succeeded     ,        2793.0
      1250,     1250, 2026-03-31 14:03:52.193987, paypal        , succeeded     ,         346.72
